word, answers over 6, word value(idk), percent, avarage guesses
aught,459,66.38934922218323,0.9202709744658676,4.674483237797464
aloes,459,35.90590572357178,0.9202709744658676,4.505297898210873
grout,459,52.85747814178467,0.9202709744658676,4.59822824387702
wurst,459,64.82695055007935,0.9202709744658676,4.63036303630363
idles,459,37.884841203689575,0.9202709744658676,4.551155115511551
dooms,459,37.93120765686035,0.9202709744658676,4.659371200277922
reals,459,44.19150733947754,0.9202709744658676,4.49800243182213
vaunt,459,50.94595766067505,0.9202709744658676,4.62480458572173
thanx,459,57.105719327926636,0.9202709744658676,4.637311099531006
mosey,459,54.229923725128174,0.9202709744658676,4.614035087719298
turds,459,39.268040895462036,0.9202709744658676,4.573215216258468
mimeo,459,53.27444791793823,0.9202709744658676,4.647559492791385
fatwa,459,62.41057801246643,0.9202709744658676,4.743442765329164
toady,459,42.75410008430481,0.9202709744658676,4.577557755775578
slave,460,62.95253586769104,0.9200972728851833,4.602918186555498
agent,460,75.48298525810242,0.9200972728851833,4.5740837241618895
greet,460,45.47760081291199,0.9200972728851833,4.639916623241271
lists,460,39.31095910072327,0.9200972728851833,4.5989230501997564
entry,460,78.52380394935608,0.9200972728851833,4.5902379711655374
glory,460,54.82363939285278,0.9200972728851833,4.6333159631752645
reins,460,42.48067903518677,0.9200972728851833,4.505819002952927
skier,460,47.9007625579834,0.9200972728851833,4.592496091714435
glaze,460,71.46370935440063,0.9200972728851833,4.676567656765677
surge,460,62.468191623687744,0.9200972728851833,4.607781830814661
whiff,460,72.26881766319275,0.9200972728851833,4.8176133402813965
soaps,460,36.55875539779663,0.9200972728851833,4.623414973076255
smash,460,63.70881271362305,0.9200972728851833,4.745527184297377
livid,460,63.044923543930054,0.9200972728851833,4.720340455098142
hares,460,36.8042848110199,0.9200972728851833,4.539864512767066
frets,460,46.74798512458801,0.9200972728851833,4.535695674830641
stirs,460,41.728774547576904,0.9200972728851833,4.6192461351398295
razed,460,51.17641258239746,0.9200972728851833,4.649296508598228
mealy,460,58.461143016815186,0.9200972728851833,4.636442591627584
unpin,460,66.88146185874939,0.9200972728851833,4.726941115164148
meany,460,60.070457458496094,0.9200972728851833,4.596317526489491
dowse,460,72.8683831691742,0.9200972728851833,4.634184471078687
flues,460,39.388102531433105,0.9200972728851833,4.620635747785305
fogey,460,47.29970693588257,0.9200972728851833,4.652596838631232
lucks,460,41.888920068740845,0.9200972728851833,4.642869550112906
hales,460,35.795560121536255,0.9200972728851833,4.524926176828209
donna,460,61.56539607048035,0.9200972728851833,4.63192635052979
tabus,460,38.86762881278992,0.9200972728851833,4.597707139134966
mimer,460,55.371421337127686,0.9200972728851833,4.653117943373284
taros,460,33.756874799728394,0.9200972728851833,4.459093277748828
nerdy,460,55.090346574783325,0.9200972728851833,4.606913322911239
goals,461,35.78805732727051,0.9199235713044989,4.54715997915581
faded,461,52.514259576797485,0.9199235713044989,4.702622893868334
hairy,461,46.26461696624756,0.9199235713044989,4.600660066006601
folks,461,41.623820066452026,0.9199235713044989,4.612992878235192
didst,461,77.50382947921753,0.9199235713044989,4.632968560013897
makes,461,38.215927839279175,0.9199235713044989,4.623936077818308
dried,461,45.27643871307373,0.9199235713044989,4.62202536043078
taken,461,48.8294141292572,0.9199235713044989,4.5480284870592325
straw,461,68.5381166934967,0.9199235713044989,4.597186034392913
perky,461,58.86049032211304,0.9199235713044989,4.649296508598228
corks,461,40.774733781814575,0.9199235713044989,4.576341844710787
taxed,461,49.442147731781006,0.9199235713044989,4.645127670661803
amuse,461,90.47323393821716,0.9199235713044989,4.647559492791385
fjord,461,58.341500997543335,0.9199235713044989,4.712523883967344
vouch,461,54.49846625328064,0.9199235713044989,4.726941115164148
leash,461,67.38826560974121,0.9199235713044989,4.583984714260899
scuba,461,71.66584777832031,0.9199235713044989,4.680910196282786
pests,461,45.144572019577026,0.9199235713044989,4.637311099531006
lanky,461,48.255741357803345,0.9199235713044989,4.6333159631752645
leech,461,60.303757190704346,0.9199235713044989,4.681257599444155
edits,461,50.10519218444824,0.9199235713044989,4.557929477158242
synod,461,61.22264266014099,0.9199235713044989,4.610213652944242
whets,461,48.05161166191101,0.9199235713044989,4.627410109431996
slunk,461,58.03046631813049,0.9199235713044989,4.614556192461351
wicks,461,45.02055525779724,0.9199235713044989,4.66996699669967
sorta,461,48.84410643577576,0.9199235713044989,4.47820045162411
neato,461,58.32341384887695,0.9199235713044989,4.487754038561751
vitae,461,59.66512656211853,0.9199235713044989,4.593712002779225
yawed,461,54.39588952064514,0.9199235713044989,4.69532742747959
excon,461,106.51563811302185,0.9199235713044989,4.6796942852179955
roils,461,37.667510747909546,0.9199235713044989,4.490185860691332
ulnas,461,38.60592794418335,0.9199235713044989,4.561924613513983
unarm,461,58.39227819442749,0.9199235713044989,4.638527010595796
ascot,461,85.7064278125763,0.9199235713044989,4.51902032308494
goopy,461,53.84909224510193,0.9199235713044989,4.719298245614035
becks,461,44.648208141326904,0.9199235713044989,4.6743095362167795
holes,462,34.365965604782104,0.9197498697238145,4.5318742400555845
brave,462,63.70741510391235,0.9197498697238145,4.661803022407504
story,462,58.608553886413574,0.9197498697238145,4.582595101615425
bonus,462,40.20789957046509,0.9197498697238145,4.59944415494181
owner,462,52.08948373794556,0.9197498697238145,4.597707139134966
swing,462,63.874351978302,0.9197498697238145,4.6548549591801285
bunks,462,46.40188503265381,0.9197498697238145,4.650686121243703
murky,462,51.51088786125183,0.9197498697238145,4.683342018412367
tweed,462,54.16403603553772,0.9197498697238145,4.6970644432864335
shrug,462,63.85528755187988,0.9197498697238145,4.691679694285218
beeps,462,46.07712936401367,0.9197498697238145,4.70679173180476
toxin,462,54.72598886489868,0.9197498697238145,4.598749348619072
pyres,462,35.16669416427612,0.9197498697238145,4.602918186555498
furls,462,38.14895510673523,0.9197498697238145,4.603265589716867
stilt,462,59.875582456588745,0.9197498697238145,4.607955532395345
paean,462,62.936949729919434,0.9197498697238145,4.647906895952753
artsy,462,75.59965419769287,0.9197498697238145,4.567830467257252
sawer,462,46.72161793708801,0.9197498697238145,4.589716866423484
tacet,462,49.904032468795776,0.9197498697238145,4.626020496786521
kapok,462,59.28233790397644,0.9197498697238145,4.743790168490533
antis,462,40.92511558532715,0.9197498697238145,4.489143651207226
rough,463,49.74053192138672,0.9195761681431301,4.677783567830467
dunes,463,37.564130544662476,0.9195761681431301,4.53604307799201
heats,463,46.242199182510376,0.9195761681431301,4.535695674830641
stage,463,66.01339030265808,0.9195761681431301,4.57964217474379
waste,463,59.94733500480652,0.9195761681431301,4.587632447455272
chaos,463,42.41818356513977,0.9195761681431301,4.570957095709571
rocky,463,51.52506375312805,0.9195761681431301,4.65728678130971
hides,463,34.62571334838867,0.9195761681431301,4.58120548896995
sends,463,41.73170280456543,0.9195761681431301,4.613513982977245
altar,463,62.36960768699646,0.9195761681431301,4.605871113427132
stork,463,64.41435408592224,0.9195761681431301,4.603612992878235
sowed,463,48.42561101913452,0.9195761681431301,4.630884141045684
skips,463,42.00367712974548,0.9195761681431301,4.712871287128713
oaken,463,51.99913573265076,0.9195761681431301,4.604828903943026
trill,463,54.737285137176514,0.9195761681431301,4.61212437033177
doted,463,47.7537796497345,0.9195761681431301,4.616814313010249
wooed,463,49.940672874450684,0.9195761681431301,4.680215389960049
slogs,463,41.76099872589111,0.9195761681431301,4.663192635052979
achoo,463,77.64057922363281,0.9195761681431301,4.730067743616467
droll,463,55.274781703948975,0.9195761681431301,4.670835504603092
snuck,463,69.98630595207214,0.9195761681431301,4.665798158763245
liege,463,53.87354755401611,0.9195761681431301,4.696369636963697
amens,463,51.940035343170166,0.9195761681431301,4.5803369810665275
lemme,463,63.69713592529297,0.9195761681431301,4.785131144693417
swath,463,60.76661515235901,0.9195761681431301,4.661455619246135
ferny,463,58.751121520996094,0.9195761681431301,4.607087024491923
smurf,463,67.90385627746582,0.9195761681431301,4.713392391870766
ilium,463,59.77844738960266,0.9195761681431301,4.751085634879278
knout,463,53.30713963508606,0.9195761681431301,4.6387007121764805
waker,463,48.94366455078125,0.9195761681431301,4.678130970991836
doxie,463,56.50781726837158,0.9195761681431301,4.643216953274274
rider,464,53.637701988220215,0.9194024665624457,4.637658502692375
after,464,60.5513653755188,0.9194024665624457,4.57964217474379
hairs,464,39.02340340614319,0.9194024665624457,4.539169706444329
stack,464,66.5490255355835,0.9194024665624457,4.616814313010249
rodeo,464,46.11130619049072,0.9194024665624457,4.646517283307278
reads,464,43.0084969997406,0.9194024665624457,4.517630710439465
shack,464,68.5957281589508,0.9194024665624457,4.675699148862255
toads,464,37.23199129104614,0.9194024665624457,4.5103352440507205
sixth,464,57.829349994659424,0.9194024665624457,4.670488101441723
slows,464,41.365517377853394,0.9194024665624457,4.6958485322216434
tines,464,35.839502573013306,0.9194024665624457,4.462046204620462
sisal,464,61.37595343589783,0.9194024665624457,4.611429564009033
tepee,464,43.921016693115234,0.9194024665624457,4.72780962306757
waver,464,55.991533279418945,0.9194024665624457,4.688031961090846
clays,464,38.986762046813965,0.9194024665624457,4.606739621330554
scary,464,59.672937870025635,0.9194024665624457,4.610734757686295
serge,464,57.77364659309387,0.9194024665624457,4.668229980892826
stabs,464,43.17594790458679,0.9194024665624457,4.676741358346361
boost,464,69.23189687728882,0.9194024665624457,4.656244571825604
winks,464,43.21938228607178,0.9194024665624457,4.632794858433212
hurls,464,38.00295972824097,0.9194024665624457,4.590585374326906
pinup,464,58.677884101867676,0.9194024665624457,4.701406982803544
jingo,464,62.14934253692627,0.9194024665624457,4.666666666666667
nobby,464,56.055981397628784,0.9194024665624457,4.743790168490533
diced,464,51.94202971458435,0.9194024665624457,4.671356609345145
vodka,464,66.11002540588379,0.9194024665624457,4.706444328643391
borer,464,43.269264936447144,0.9194024665624457,4.667708876150773
winey,464,48.313313722610474,0.9194024665624457,4.590932777488275
corky,464,49.6585111618042,0.9194024665624457,4.629320826819524
nippy,464,58.67690920829773,0.9194024665624457,4.693069306930693
harks,464,40.72446656227112,0.9194024665624457,4.600486364425916
indie,464,74.14224815368652,0.9194024665624457,4.651902032308494
maxis,464,39.063905477523804,0.9194024665624457,4.662671530310925
dozer,464,46.104963302612305,0.9194024665624457,4.645822476984541
merse,464,62.90398812294006,0.9194024665624457,4.65728678130971
verst,464,69.9994101524353,0.9194024665624457,4.590759075907591
atilt,464,60.223939180374146,0.9194024665624457,4.595275317005385
thens,464,44.29152774810791,0.9194024665624457,4.536564182734063
groks,464,38.851152181625366,0.9194024665624457,4.630536737884315
fiery,465,69.90854024887085,0.9192287649817613,4.611429564009033
schwa,465,84.39503312110901,0.9192287649817613,4.714434601354872
delay,465,59.48647451400757,0.9192287649817613,4.616814313010249
waded,465,56.833276987075806,0.9192287649817613,4.71512940767761
roles,465,34.27417325973511,0.9192287649817613,4.475247524752476
knots,465,41.32794427871704,0.9192287649817613,4.558450581900296
fairs,465,39.65468883514404,0.9192287649817613,4.54438075386486
fates,465,39.647852420806885,0.9192287649817613,4.5513288170922355
rabbi,465,66.62464189529419,0.9192287649817613,4.711829077644606
scoot,465,61.91795611381531,0.9192287649817613,4.630536737884315
echos,465,60.70315337181091,0.9192287649817613,4.639395518499218
yipes,465,37.45612025260925,0.9192287649817613,4.636963696369637
snits,465,40.39687395095825,0.9192287649817613,4.574604828903943
dorks,465,38.6528000831604,0.9192287649817613,4.582942504776794
hanky,465,53.18213963508606,0.9192287649817613,4.6689247872155635
remix,465,75.63238787651062,0.9192287649817613,4.6751780441202015
gores,465,37.11285877227783,0.9192287649817613,4.544554455445544
hulky,465,53.353031396865845,0.9192287649817613,4.711481674483238
winos,465,40.240588903427124,0.9192287649817613,4.5534132360604485
drays,465,38.51804232597351,0.9192287649817613,4.603612992878235
mumbo,465,75.48009872436523,0.9192287649817613,4.7981587632447456
playa,465,62.84563112258911,0.9192287649817613,4.725898905680042
redid,465,65.10911417007446,0.9192287649817613,4.653812749696022
wefts,465,50.96060562133789,0.9192287649817613,4.635226680562793
musta,465,78.52915334701538,0.9192287649817613,4.627062706270627
alkyd,465,67.57282328605652,0.9192287649817613,4.707312836546812
nares,465,32.41346073150635,0.9192287649817613,4.479242661108216
iodic,465,51.736088275909424,0.9192287649817613,4.689595275317005
taxon,465,50.771353006362915,0.9192287649817613,4.592669793295119
pupal,465,61.31666374206543,0.9192287649817613,4.716866423484453
works,466,43.198407888412476,0.9190550634010769,4.635226680562793
steel,466,48.63751029968262,0.9190550634010769,4.6126454750738235
peaks,466,48.33870220184326,0.9190550634010769,4.600486364425916
snake,466,62.01607370376587,0.9190550634010769,4.567135660934515
robes,466,35.24286222457886,0.9190550634010769,4.5468125759944416
sings,466,40.78654670715332,0.9190550634010769,4.642695848532222
tough,466,49.533982276916504,0.9190550634010769,4.6602397081813445
troll,466,56.38850235939026,0.9190550634010769,4.620983150946674
maize,466,55.47255063056946,0.9190550634010769,4.6763939551849925
afoul,466,67.27596759796143,0.9190550634010769,4.691679694285218
clack,466,64.49005675315857,0.9190550634010769,4.714955706096926
lubes,466,35.10224628448486,0.9190550634010769,4.623936077818308
passe,466,69.24802947044373,0.9190550634010769,4.659197498697238
axing,466,78.2723343372345,0.9190550634010769,4.6958485322216434
gouda,466,68.1753237247467,0.9190550634010769,4.6689247872155635
topos,466,39.963263273239136,0.9190550634010769,4.637832204273059
duces,466,36.87459349632263,0.9190550634010769,4.588848358520062
molly,466,51.091455936431885,0.9190550634010769,4.70366510335244
nurbs,466,42.98748278617859,0.9190550634010769,4.605350008685079
shaft,467,64.93873810768127,0.9188813618203926,4.617335417752302
pumps,467,48.82992672920227,0.9188813618203926,4.7219037693243004
dairy,467,41.25419640541077,0.9188813618203926,4.589195761681431
signs,467,42.86495518684387,0.9188813618203926,4.6515546291471255
banjo,467,56.2637505531311,0.9188813618203926,4.6796942852179955
cache,467,68.09575891494751,0.9188813618203926,4.728851832551676
wanes,467,36.69296479225159,0.9188813618203926,4.558103178738927
briar,467,55.18201398849487,0.9188813618203926,4.6635400382143475
ultra,467,61.904284715652466,0.9188813618203926,4.5911064790689595
drier,467,48.97049903869629,0.9188813618203926,4.624978287302414
feats,467,47.76159167289734,0.9188813618203926,4.545770366510335
sects,467,44.322866916656494,0.9188813618203926,4.617509119332986
eider,467,54.76700234413147,0.9188813618203926,4.652596838631232
crave,467,67.44978451728821,0.9188813618203926,4.633663366336633
knits,467,40.26453709602356,0.9188813618203926,4.570088587806149
salve,467,57.84429693222046,0.9188813618203926,4.586590237971166
nonce,467,61.73432922363281,0.9188813618203926,4.636789994788953
dross,467,45.02599477767944,0.9188813618203926,4.645648775403856
debug,467,71.75614857673645,0.9188813618203926,4.7194719471947195
roans,467,35.590826749801636,0.9188813618203926,4.498176133402814
loony,467,45.71777701377869,0.9188813618203926,4.685600138961265
yawps,467,40.56041479110718,0.9188813618203926,4.69810665277054
thugs,467,41.90454387664795,0.9188813618203926,4.6524231370505476
cowry,467,48.279218673706055,0.9188813618203926,4.636789994788953
azoic,467,74.51871132850647,0.9188813618203926,4.6838631231544205
hafta,467,58.50211453437805,0.9188813618203926,4.70366510335244
snots,467,38.11576581001282,0.9188813618203926,4.582595101615425
loges,467,37.720242977142334,0.9188813618203926,4.565051241966302
egads,467,50.22237157821655,0.9188813618203926,4.654681257599444
scats,467,44.82720971107483,0.9188813618203926,4.611950668751086
nerfs,467,43.54026937484741,0.9188813618203926,4.598054542296335
brusk,467,75.96991109848022,0.9188813618203926,4.7052284175786
toyer,467,39.5568482875824,0.9188813618203926,4.561577210352614
mills,468,41.916348934173584,0.9187076602397082,4.651380927566441
loans,468,37.039621353149414,0.9187076602397082,4.482369289560535
shake,468,66.26100134849548,0.9187076602397082,4.621677957269411
layer,468,44.39173221588135,0.9187076602397082,4.615424700364773
wiser,468,60.26176857948303,0.9187076602397082,4.597880840715651
revel,468,49.10482978820801,0.9187076602397082,4.708355046030919
raven,468,46.692323207855225,0.9187076602397082,4.582942504776794
strew,468,50.4879789352417,0.9187076602397082,4.599270453361125
aches,468,45.437522649765015,0.9187076602397082,4.624457182560361
foyer,468,48.74883270263672,0.9187076602397082,4.640437727983325
upped,468,57.4504656791687,0.9187076602397082,4.742574257425742
navel,468,51.391242265701294,0.9187076602397082,4.613513982977245
blobs,468,45.40822696685791,0.9187076602397082,4.69532742747959
fries,468,34.6637966632843,0.9187076602397082,4.546291471252388
trays,468,38.294424057006836,0.9187076602397082,4.580510682647212
bucks,468,48.991004943847656,0.9187076602397082,4.68542643738058
tangy,468,49.983683347702026,0.9187076602397082,4.602570783394129
pewee,468,55.13123679161072,0.9187076602397082,4.795726941115164
laxer,468,53.03371548652649,0.9187076602397082,4.6494702101789125
lores,468,33.13166832923889,0.9187076602397082,4.489838457529964
weans,468,45.789061546325684,0.9187076602397082,4.559145388223032
douse,468,60.8759868144989,0.9187076602397082,4.599617856522494
swain,468,61.95064663887024,0.9187076602397082,4.5931908980371725
emcee,468,54.49553561210632,0.9187076602397082,4.801285391697064
orcas,468,46.98871326446533,0.9187076602397082,4.537780093798854
pssst,468,90.3082492351532,0.9187076602397082,4.772277227722772
lamas,468,37.83449673652649,0.9187076602397082,4.664582247698454
ricer,468,47.912949562072754,0.9187076602397082,4.638005905853743
costa,468,61.06789946556091,0.9187076602397082,4.530310925829425
fores,468,32.00537633895874,0.9187076602397082,4.540733020670488
agony,469,61.16847229003906,0.9185339586590238,4.645475073823172
three,469,42.268312215805054,0.9185339586590238,4.653117943373284
sails,469,35.61154818534851,0.9185339586590238,4.586590237971166
ranks,469,40.87782049179077,0.9185339586590238,4.580163279485843
stool,469,69.98138165473938,0.9185339586590238,4.6354003821434775
bombs,469,43.501161336898804,0.9185339586590238,4.726246308841411
urban,469,60.591440200805664,0.9185339586590238,4.649296508598228
dowry,469,48.37971615791321,0.9185339586590238,4.660934514504082
skied,469,46.501906633377075,0.9185339586590238,4.610734757686295
urine,469,58.06319999694824,0.9185339586590238,4.550981413930867
volts,469,41.665302753448486,0.9185339586590238,4.5749522320653115
glues,469,37.63579607009888,0.9185339586590238,4.622546465172833
undue,469,77.78748750686646,0.9185339586590238,4.722945978808407
rages,469,37.853089809417725,0.9185339586590238,4.564703838804933
shins,469,44.15342378616333,0.9185339586590238,4.646864686468647
chick,469,69.20162558555603,0.9185339586590238,4.755949279138441
taker,469,46.45796322822571,0.9185339586590238,4.55706096925482
calyx,469,55.279664516448975,0.9185339586590238,4.7078339412888655
raspy,469,67.41951179504395,0.9185339586590238,4.604655202362341
parry,469,47.129332065582275,0.9185339586590238,4.680910196282786
novae,469,61.83160591125488,0.9185339586590238,4.616119506687511
twill,469,55.896809339523315,0.9185339586590238,4.68976897689769
whirs,469,41.21122860908508,0.9185339586590238,4.610213652944242
huger,469,50.47970104217529,0.9185339586590238,4.68542643738058
krill,469,62.46865701675415,0.9185339586590238,4.703838804933125
noels,469,39.76461219787598,0.9185339586590238,4.508077123501824
sibyl,469,59.82722544670105,0.9185339586590238,4.654333854438075
bolos,469,43.44024634361267,0.9185339586590238,4.6569393781483415
midis,469,44.82134985923767,0.9185339586590238,4.683168316831683
moods,470,41.77424740791321,0.9183602570783395,4.665798158763245
fires,470,35.499215841293335,0.9183602570783395,4.551849921834289
apply,470,66.5915265083313,0.9183602570783395,4.738752822650686
turns,470,40.4583477973938,0.9183602570783395,4.53882230328296
fifth,470,59.47870326042175,0.9183602570783395,4.741358346360952
yards,470,38.456520557403564,0.9183602570783395,4.608824040298766
crews,470,51.02314281463623,0.9183602570783395,4.611255862428348
eying,470,89.09445834159851,0.9183602570783395,4.683342018412367
fused,470,64.9329195022583,0.9183602570783395,4.6817787041862085
excel,470,64.95970964431763,0.9183602570783395,4.7686294945284
thaws,470,43.861963987350464,0.9183602570783395,4.625499392044468
hutch,470,61.12800741195679,0.9183602570783395,4.726420010422095
cores,470,36.499197483062744,0.9183602570783395,4.4929650859822825
putts,470,43.894652128219604,0.9183602570783395,4.68264721208963
brays,470,42.22441101074219,0.9183602570783395,4.622372763592149
saver,470,44.800501585006714,0.9183602570783395,4.608824040298766
eking,470,89.25795936584473,0.9183602570783395,4.680041688379364
rupee,470,43.60560750961304,0.9183602570783395,4.692721903769324
matte,470,54.49748873710632,0.9183602570783395,4.648775403856175
repro,470,69.85545468330383,0.9183602570783395,4.653986451276706
hoars,470,39.52676773071289,0.9183602570783395,4.540906722251172
boons,470,42.69257998466492,0.9183602570783395,4.660934514504082
bhoys,470,43.68423795700073,0.9183602570783395,4.703491401771756
weals,470,47.33974289894104,0.9183602570783395,4.591801285391697
scurf,470,68.97800707817078,0.9183602570783395,4.681083897863471
degas,470,49.94211554527283,0.9183602570783395,4.612819176654508
turfy,470,48.51365518569946,0.9183602570783395,4.686642348445371
moody,471,51.621227502822876,0.918186555497655,4.719645648775404
rogue,471,55.618510246276855,0.918186555497655,4.620635747785305
cluck,471,62.14403939247131,0.918186555497655,4.750738231717909
silos,471,37.11825108528137,0.918186555497655,4.616293208268195
sawed,471,48.038918256759644,0.918186555497655,4.62202536043078
cures,471,33.75132131576538,0.918186555497655,4.57964217474379
oaths,471,41.75416326522827,0.918186555497655,4.548549591801286
snags,471,41.513944149017334,0.918186555497655,4.658850095535869
alack,471,60.80067229270935,0.918186555497655,4.707312836546812
inure,471,67.6743803024292,0.918186555497655,4.5653986451276705
kneed,471,52.790398836135864,0.918186555497655,4.70800764286955
newts,471,44.794007539749146,0.918186555497655,4.5803369810665275
knish,471,75.50981616973877,0.918186555497655,4.68264721208963
diode,471,54.93116235733032,0.918186555497655,4.639742921660587
daubs,471,37.68215870857239,0.918186555497655,4.644953969081119
pampa,471,65.77996969223022,0.918186555497655,4.805627931214174
darer,471,50.8170599937439,0.918186555497655,4.643216953274274
shits,471,47.129796743392944,0.918186555497655,4.621677957269411
pavan,471,56.990493059158325,0.918186555497655,4.720861559840195
gunky,471,57.31133699417114,0.918186555497655,4.720340455098142
stele,471,64.23030686378479,0.918186555497655,4.613513982977245
snarf,471,64.9623634815216,0.918186555497655,4.615077297203404
tuans,471,36.509382247924805,0.918186555497655,4.524231370505472
amyls,471,46.05369257926941,0.918186555497655,4.665450755601876
hoppy,471,56.11847972869873,0.918186555497655,4.736494702101789
direr,471,43.54173684120178,0.918186555497655,4.6374848011116905
qophs,471,42.35380434989929,0.918186555497655,4.726420010422095
diazo,471,57.33484244346619,0.918186555497655,4.661976723988189
rooms,472,43.192588567733765,0.9180128539169706,4.653465346534653
diary,472,46.62006235122681,0.9180128539169706,4.59822824387702
raise,472,53.32569074630737,0.9180128539169706,4.4875803369810665
terse,472,58.77651000022888,0.9180128539169706,4.600486364425916
earns,472,43.9278666973114,0.9180128539169706,4.493833593885705
allot,472,59.9668653011322,0.9180128539169706,4.601354872329338
waxen,472,51.90559148788452,0.9180128539169706,4.6859475421226335
erode,472,69.14307856559753,0.9180128539169706,4.6569393781483415
conic,472,49.32645559310913,0.9180128539169706,4.6321000521104745
egret,472,50.562705755233765,0.9180128539169706,4.684210526315789
octet,472,53.31350350379944,0.9180128539169706,4.630884141045684
hippy,472,61.37497854232788,0.9180128539169706,4.749348619072434
curio,472,54.8041090965271,0.9180128539169706,4.583116206357478
genre,472,52.835017919540405,0.9180128539169706,4.66840368247351
locus,472,37.862810373306274,0.9180128539169706,4.587285044293903
biers,472,42.07640790939331,0.9180128539169706,4.567656765676568
baize,472,57.08776545524597,0.9180128539169706,4.689074170574952
potty,472,48.10531973838806,0.9180128539169706,4.672919923571304
arums,472,41.2981379032135,0.9180128539169706,4.602744484974814
bauds,472,40.79817056655884,0.9180128539169706,4.633489664755949
paras,472,37.48099970817566,0.9180128539169706,4.631752648949106
spivs,472,46.14208769798279,0.9180128539169706,4.7356261941983675
cause,473,64.84355282783508,0.9178391523362862,4.611776967170401
judge,473,73.0881359577179,0.9178391523362862,4.767760986624978
class,473,39.37936186790466,0.9178391523362862,4.641479937467431
shawl,473,63.71569204330444,0.9178391523362862,4.667708876150773
discs,473,40.18297481536865,0.9178391523362862,4.663192635052979
rouge,473,55.09124398231506,0.9178391523362862,4.618725030397776
savor,473,55.616600036621094,0.9178391523362862,4.619767239881883
wares,473,34.61985421180725,0.9178391523362862,4.565051241966302
moors,473,42.556424140930176,0.9178391523362862,4.6527705402119155
nudes,473,38.43016290664673,0.9178391523362862,4.566093451450408
miffs,473,47.19033908843994,0.9178391523362862,4.7529963522668055
chock,473,67.7476577758789,0.9178391523362862,4.766545075560187
goads,473,35.35910487174988,0.9178391523362862,4.581031787389265
pooey,473,45.422407150268555,0.9178391523362862,4.674135834636095
envoi,473,105.28724670410156,0.9178391523362862,4.633837067917318
trews,473,45.31688976287842,0.9178391523362862,4.594754212263331
marry,474,49.028618812561035,0.9176654507556019,4.712871287128713
index,474,58.81110501289368,0.9176654507556019,4.647906895952753
rates,474,35.02468156814575,0.9176654507556019,4.48097967691506
tenth,474,66.2854118347168,0.9176654507556019,4.664061142956401
necks,474,49.21126651763916,0.9176654507556019,4.632447455271843
wages,474,37.39752697944641,0.9176654507556019,4.651033524405072
proof,474,59.559706687927246,0.9176654507556019,4.714782004516241
stuck,474,67.9224112033844,0.9176654507556019,4.661281917665451
hurts,474,38.145997047424316,0.9176654507556019,4.58832725377801
taboo,474,58.297560691833496,0.9176654507556019,4.67274622199062
vigil,474,65.59248161315918,0.9176654507556019,4.766718777140872
groom,474,61.7167534828186,0.9176654507556019,4.7302414451971515
runty,474,48.18051052093506,0.9176654507556019,4.601181170748654
rubes,474,35.611000537872314,0.9176654507556019,4.62202536043078
frisk,474,75.8716299533844,0.9176654507556019,4.652596838631232
barer,474,46.467729568481445,0.9176654507556019,4.67830467257252
whirr,474,57.38695192337036,0.9176654507556019,4.717561229807191
anise,474,76.66552400588989,0.9176654507556019,4.519367726246309
borax,474,62.412997245788574,0.9176654507556019,4.688031961090846
tunas,474,42.47481989860535,0.9176654507556019,4.530310925829425
lefty,474,61.06055021286011,0.9176654507556019,4.638179607434427
elite,474,59.20773887634277,0.9176654507556019,4.614556192461351
banns,474,39.010241985321045,0.9176654507556019,4.6635400382143475
grebe,474,70.96713781356812,0.9176654507556019,4.729546638874414
oakum,474,64.29861831665039,0.9176654507556019,4.759944415494181
edema,474,106.2921097278595,0.9176654507556019,4.782351919402466
solon,474,49.484137773513794,0.9176654507556019,4.627410109431996
velds,474,47.18549942970276,0.9176654507556019,4.646864686468647
aargh,474,51.065091133117676,0.9176654507556019,4.724509293034567
velar,474,65.08177161216736,0.9176654507556019,4.642695848532222
ephah,474,116.56629061698914,0.9176654507556019,4.78843147472642
doges,474,37.68704175949097,0.9176654507556019,4.579121070001737
snark,474,63.59269189834595,0.9176654507556019,4.60934514504082
hodad,474,55.32521367073059,0.9176654507556019,4.6805627931214175
eagle,475,61.760228395462036,0.9174917491749175,4.706618030224075
widow,475,62.52631378173828,0.9174917491749175,4.739621330554108
green,475,49.42945337295532,0.9174917491749175,4.650686121243703
solve,475,54.463353395462036,0.9174917491749175,4.628452318916102
dryly,475,56.21179723739624,0.9174917491749175,4.723814486711829
mumps,475,49.27614235877991,0.9174917491749175,4.7335417752301545
stags,475,46.73677587509155,0.9174917491749175,4.681605002605524
bakes,475,37.94386029243469,0.9174917491749175,4.643564356435643
fleas,475,48.65313529968262,0.9174917491749175,4.590759075907591
aroma,475,64.50466084480286,0.9174917491749175,4.687858259510161
lobby,475,58.87858057022095,0.9174917491749175,4.758554802848706
forks,475,39.72792458534241,0.9174917491749175,4.622893868334202
mixes,475,38.96823334693909,0.9174917491749175,4.665277054021192
skims,475,45.381860971450806,0.9174917491749175,4.729720340455098
plaza,475,66.07658696174622,0.9174917491749175,4.767934688205663
scows,475,47.902761936187744,0.9174917491749175,4.718603439291297
lemma,475,83.6690239906311,0.9174917491749175,4.7302414451971515
purrs,475,41.24833631515503,0.9174917491749175,4.696195935383012
